id,scrape_id,last_scraped,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.35071E+18,2.02503E+13,3/15/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 17,36.1245,-86.78919,Entire home,12,3,3,7,$500.00 ,,,,,,,,,,t,48,48,0,0,
1.35071E+18,2.02503E+13,3/15/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 17,36.1245004,-86.7891935,Entire home,16,6,6,9,$796.00 ,,,,,,,,,,t,48,48,0,0,
1.35071E+18,2.02503E+13,3/16/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 17,36.1245,-86.78919,Entire home,6,,3,,,,,,,,,,,,t,48,48,0,0,
1.35072E+18,2.02503E+13,3/16/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 6,36.1742869,-86.7615642,Entire rental unit,14,,4,,,,,,,,,,,,t,48,48,0,0,
1.35072E+18,2.02503E+13,3/16/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 6,36.1742869,-86.7615642,Entire rental unit,12,,4,,,,,,,,,,,,t,48,48,0,0,
1.35072E+18,2.02503E+13,3/16/25,20827071,Shannon,9/1/14,within an hour,100%,99%,t,McKissack Park,13,15,t,t,District 7,36.231071,-86.7246723,Entire rental unit,4,,2,,,,,,,,,,,,t,6,6,0,0,
1.35079E+18,2.02503E+13,3/16/25,484163143,James,10/18/22,within an hour,100%,100%,t,North Capitol,20,23,t,t,District 5,36.1828828,-86.7588141,Entire home,6,,2,,,3/3/25,3/3/25,3,4,4,3,4,3,3,t,18,18,0,0,1
1.35086E+18,2.02503E+13,3/15/25,677382412,Alexandra Mize,2/6/25,within an hour,100%,N/A,f,Whites Creek,1,1,t,t,District 1,36.2740892,-86.8781147,Barn,5,1,2,3,$224.00 ,,,,,,,,,,f,1,1,0,0,
1.35087E+18,2.02503E+13,3/15/25,122830808,Pamela,3/27/17,within an hour,100%,100%,f,Downtown,2,2,t,t,District 19,36.1548886,-86.7754139,Entire rental unit,8,2,2,5,$305.00 ,3/3/25,3/12/25,5,5,5,5,5,5,5,t,2,2,0,0,2
1.35099E+18,2.02503E+13,3/15/25,407379121,Karalyne,6/15/21,within an hour,100%,100%,f,Maxwell Heights,1,1,t,t,District 5,36.18156148,-86.75449256,Entire rental unit,2,1,1,1,$59.00 ,,,,,,,,,,f,1,1,0,0,
1.35144E+18,2.02503E+13,3/15/25,169266942,Vacasa Tennessee,1/22/18,within an hour,100%,99%,f,Talbot's Corner,101,153,t,t,District 19,36.15500895,-86.76274274,Entire condo,6,1,1,4,$193.00 ,,,,,,,,,,t,38,33,5,0,
1.35145E+18,2.02503E+13,3/15/25,122897400,Music City Vacation Homes,3/27/17,within an hour,100%,100%,t,Acklen Westgrove,18,21,t,t,District 21,36.14575395,-86.81922053,Entire condo,2,1,1,1,$105.00 ,2/23/25,2/23/25,5,5,5,5,5,5,5,t,17,17,0,0,1
1.3515E+18,2.02503E+13,3/15/25,501554574,Vector Nashville,2/17/23,within an hour,100%,98%,f,Talbot's Corner,15,18,t,t,District 19,36.153623,-86.755069,Entire rental unit,7,2,2,4,$210.00 ,2/16/25,3/6/25,5,5,5,5,5,5,5,t,15,15,0,0,4
1.35153E+18,2.02503E+13,3/15/25,659256023,Michael,10/27/24,within an hour,100%,100%,f,Madison,1,1,t,t,District 8,36.24684058,-86.73560208,Entire home,12,4.5,4,7,$141.00 ,,,,,,,,,,f,1,1,0,0,
1.35156E+18,2.02503E+13,3/15/25,425884247,Nautical Properties,10/4/21,within an hour,100%,100%,f,Biltmore Beach,150,152,t,t,District 19,36.15149,-86.77817,Entire condo,12,3,4,6,$506.00 ,,,,,,,,,,t,36,36,0,0,
1.35156E+18,2.02503E+13,3/15/25,677547143,Jessica,2/7/25,within an hour,100%,100%,f,Shelby Hills,1,1,t,t,District 6,36.1666048,-86.7521542,Entire home,12,3,3,8,$206.00 ,,,,,,,,,,f,1,1,0,0,
1.3516E+18,2.02503E+13,3/15/25,121235121,Evolve,3/17/17,within an hour,100%,99%,f,East Nashville,783,1990,t,f,District 15,36.17376818,-86.69955605,Entire home,14,3,5,11,$523.00 ,,,,,,,,,,t,46,46,0,0,
1.3517E+18,2.02503E+13,3/15/25,9730317,Alexa & Emily,10/31/13,within an hour,100%,99%,f,Southside Historic District,25,47,t,t,District 5,36.1956416,-86.774286,Entire home,12,5,5,13,$404.00 ,,,,,,,,,,t,5,5,0,0,
1.35172E+18,2.02503E+13,3/15/25,677586733,Mina,2/7/25,within an hour,100%,100%,f,South Nashville,1,1,t,t,District 19,36.1528125,-86.7514487,Entire home,8,2,2,5,$264.00 ,2/15/25,3/11/25,5,5,5,5,5,4.89,5,t,1,1,0,0,9
1.35228E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 17,36.12349706,-86.77552938,Entire home,16,8,8,26,$308.00 ,3/2/25,3/2/25,5,5,5,5,5,5,5,t,111,111,0,0,1
1.35229E+18,2.02503E+13,3/15/25,418659226,Denise,8/16/21,within an hour,100%,100%,t,North Nashville,6,6,t,t,District 2,36.19793756,-86.78015674,Entire townhouse,12,3,4,8,$275.00 ,2/28/25,2/28/25,5,5,5,5,5,5,5,t,2,2,0,0,1
1.35231E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 2,36.19092,-86.83418,Entire home,12,2,4,11,$159.00 ,2/18/25,2/18/25,5,5,5,5,5,5,4,t,111,111,0,0,1
1.35245E+18,2.02503E+13,3/15/25,516572970,Howard,5/25/23,within an hour,100%,100%,f,South Nashville,3,3,t,t,District 2,36.19388365,-86.77906468,Entire home,8,4,4,5,$271.00 ,,,,,,,,,,t,2,2,0,0,
1.35246E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 21,36.1595,-86.81532,Entire home,12,4,4,14,$179.00 ,2/23/25,3/14/25,5,5,5,5,5,5,5,t,111,111,0,0,2
1.35288E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 20,36.16275,-86.85373,Entire home,12,2.5,4,7,$147.00 ,2/28/25,3/7/25,5,5,4.5,5,5,5,4.5,t,111,111,0,0,2
1.35296E+18,2.02503E+13,3/16/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 2,36.1968146,-86.830322,Entire home,12,4,4,14,$148.00 ,,,,,,,,,,t,111,111,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06861238,-86.72752371,Entire rental unit,2,1,1,1,$51.00 ,3/10/25,3/10/25,3,2,2,3,5,4,3,t,15,15,0,0,1
1.35363E+18,2.02503E+13,3/16/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06823639,-86.72762406,Entire rental unit,2,1,1,1,$76.00 ,3/4/25,3/4/25,5,5,5,5,5,5,5,t,15,15,0,0,1
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06801,-86.72911,Entire rental unit,2,1,1,1,$57.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06958076,-86.72926246,Entire rental unit,4,1,2,2,$54.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06779276,-86.72949421,Entire rental unit,4,1.5,2,2,$54.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06782996,-86.72779433,Entire rental unit,4,1.5,2,2,$52.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06801,-86.72963,Entire rental unit,4,1.5,2,2,$52.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06799,-86.72745,Entire rental unit,4,1,2,2,$52.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.07003573,-86.7282909,Entire rental unit,4,1,2,2,$90.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/16/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06787567,-86.72948411,Entire rental unit,4,,2,,,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06978,-86.72954,Entire rental unit,4,1,2,2,$68.00 ,,,,,,,,,,t,15,15,0,0,
1.35363E+18,2.02503E+13,3/15/25,358619880,Properties By Preston,7/26/20,within an hour,100%,99%,f,Northwest Philadelphia,501,514,t,t,District 27,36.06849186,-86.72927741,Entire rental unit,4,1.5,2,2,$84.00 ,,,,,,,,,,t,15,15,0,0,
1.35368E+18,2.02503E+13,3/15/25,416033925,Amy,7/30/21,within an hour,100%,100%,t,Talbot's Corner,94,95,t,t,District 19,36.1703181,-86.7932132,Entire home,10,2,3,5,$247.00 ,2/20/25,3/2/25,5,5,5,5,5,5,5,f,78,78,0,0,2
1.35382E+18,2.02503E+13,3/15/25,41207602,Belinda,8/11/15,within an hour,100%,100%,t,Old Hickory,11,13,t,t,District 11,36.25106437,-86.64153233,Entire home,8,3.5,4,6,$393.00 ,,,,,,,,,,t,3,3,0,0,
1.35385E+18,2.02503E+13,3/15/25,594985051,Michael,8/8/24,within an hour,100%,95%,t,Dolphin Cove,2,7,t,t,District 21,36.18132402,-86.80629393,Entire home,8,4,4,4,$198.00 ,2/16/25,3/10/25,5,5,5,5,5,5,5,t,1,1,0,0,2
1.35389E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 21,36.14659,-86.81677,Entire home,6,2,2,4,$213.00 ,2/17/25,3/5/25,5,5,5,5,5,5,5,t,184,184,0,0,3
1.35389E+18,2.02503E+13,3/16/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 21,36.1564554,-86.8163422,Entire home,16,,8,,,,,,,,,,,,t,111,111,0,0,
1.35402E+18,2.02503E+13,3/16/25,678188656,Shaquell,2/10/25,within an hour,100%,50%,f,East Nashville,1,1,t,t,District 7,36.23107,-86.72467,Entire rental unit,4,,1,,,,,,,,,,,,f,1,1,0,0,
1.35439E+18,2.02503E+13,3/15/25,475529466,Oliver,8/17/22,within an hour,100%,100%,f,Pennington Bend,30,31,t,f,District 15,36.22002701,-86.70470872,Private room in resort,6,1,1,4,$193.00 ,,,,,,,,,,t,27,0,27,0,
1.35445E+18,2.02503E+13,3/15/25,24021954,Mackenzie,11/21/14,within an hour,100%,N/A,f,East Nashville,1,2,t,t,District 7,36.21167367,-86.70842565,Entire home,2,1,1,1,$54.00 ,,,,,,,,,,f,1,1,0,0,
1.35463E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 21,36.18057,-86.80498,Entire home,16,8,8,18,$312.00 ,2/23/25,3/4/25,5,5,5,5,5,5,5,t,111,111,0,0,2
1.35464E+18,2.02503E+13,3/16/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 21,36.18086967,-86.80649264,Entire home,16,8,8,25,$289.00 ,3/2/25,3/2/25,5,5,5,5,5,5,5,t,111,111,0,0,1
1.35471E+18,2.02503E+13,3/15/25,440360756,Chris,1/13/22,N/A,N/A,N/A,f,,63,81,t,t,District 19,36.15551449,-86.76329509,Entire rental unit,10,2,3,6,$115.00 ,,,,,,,,,,f,55,55,0,0,
1.35516E+18,2.02503E+13,3/16/25,31138198,Rebekah,4/13/15,N/A,N/A,N/A,f,Maxwell Heights,1,1,t,t,District 5,36.17913,-86.75522,Entire rental unit,2,,1,,,,,,,,,,,,f,1,1,0,0,
1.35525E+18,2.02503E+13,3/16/25,1542713,Brandon,12/28/11,within an hour,100%,99%,t,Hope Gardens,63,63,t,t,District 5,36.1777777,-86.7561969,Entire home,16,,8,,,,,,,,,,,,f,56,56,0,0,
1.35527E+18,2.02503E+13,3/16/25,464486937,Zack,6/15/22,within an hour,100%,100%,f,Midtown,1,1,t,f,District 21,36.15261354,-86.79688638,Entire rental unit,2,,1,,,,,,,,,,,,f,1,1,0,0,
1.3553E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 19,36.174205,-86.7810219,Entire home,4,1,2,2,$211.00 ,,,,,,,,,,t,184,184,0,0,
1.35539E+18,2.02503E+13,3/15/25,438770271,Christy,1/3/22,within an hour,100%,99%,t,Music Row,11,12,t,t,District 19,36.1453211,-86.792601,Entire rental unit,4,1,1,2,$114.00 ,,,,,,,,,,t,11,11,0,0,
1.35539E+18,2.02503E+13,3/15/25,438770271,Christy,1/3/22,within an hour,100%,99%,t,Music Row,11,12,t,t,District 19,36.1453211,-86.792601,Entire rental unit,4,1,1,2,$114.00 ,,,,,,,,,,t,11,11,0,0,
1.35539E+18,2.02503E+13,3/15/25,438770271,Christy,1/3/22,within an hour,100%,99%,t,Music Row,11,12,t,t,District 19,36.1453211,-86.792601,Entire rental unit,4,1,1,2,$136.00 ,,,,,,,,,,t,11,11,0,0,
1.35539E+18,2.02503E+13,3/15/25,438770271,Christy,1/3/22,within an hour,100%,99%,t,Music Row,11,12,t,t,District 19,36.1453211,-86.792601,Entire rental unit,4,1,1,2,$156.00 ,,,,,,,,,,t,11,11,0,0,
1.35547E+18,2.02503E+13,3/15/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 2,36.2033117,-86.8118877,Entire home,12,3.5,4,7,$304.00 ,,,,,,,,,,t,13,13,0,0,
1.35547E+18,2.02503E+13,3/15/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 2,36.2033117,-86.8118877,Entire home,7,1,2,4,$126.00 ,,,,,,,,,,t,13,13,0,0,
1.35548E+18,2.02503E+13,3/15/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 2,36.2033117,-86.8118877,Entire home,6,2.5,2,3,$189.00 ,,,,,,,,,,t,13,13,0,0,
1.35558E+18,2.02503E+13,3/15/25,403137298,CozySuites Nashville,5/23/21,within an hour,100%,100%,f,Midtown,73,78,t,t,District 19,36.1456251,-86.7951583,Entire rental unit,4,1,1,2,$76.00 ,,,,,,,,,,t,73,73,0,0,
1.35583E+18,2.02503E+13,3/15/25,25138314,RoomPicks By Antony,12/23/14,within an hour,99%,96%,f,Clearwater Beach,676,2570,t,t,District 6,36.17594,-86.75776,Room in boutique hotel,4,1,1,2,$219.00 ,,,,,,,,,,t,14,0,0,0,
1.35583E+18,2.02503E+13,3/15/25,25138314,RoomPicks By Antony,12/23/14,within an hour,99%,96%,f,Clearwater Beach,676,2570,t,t,District 6,36.17594,-86.75776,Room in boutique hotel,8,2,2,4,$237.00 ,,,,,,,,,,t,14,0,0,0,
1.35584E+18,2.02503E+13,3/15/25,665049147,Kelly,12/2/24,within an hour,100%,100%,f,Midtown,5,6,t,t,District 21,36.16014718,-86.80437663,Entire rental unit,2,0,1,1,,,,,,,,,,,t,5,5,0,0,
1.35584E+18,2.02503E+13,3/16/25,665049147,Kelly,12/2/24,within an hour,100%,100%,f,Midtown,5,6,t,t,District 21,36.15970921,-86.80399034,Entire rental unit,4,,2,,,,,,,,,,,,t,5,5,0,0,
1.35603E+18,2.02503E+13,3/15/25,385021064,Justin,1/17/21,within an hour,100%,100%,t,Central Beach Alliance,43,50,t,t,District 11,36.25056264,-86.64146443,Entire home,9,4,4,6,$216.00 ,3/6/25,3/9/25,5,4.5,4.5,5,5,5,4,f,17,17,0,0,2
1.35603E+18,2.02503E+13,3/15/25,385021064,Justin,1/17/21,within an hour,100%,100%,t,Central Beach Alliance,43,50,t,t,District 11,36.25112383,-86.63975431,Entire home,9,4,4,6,$147.00 ,3/2/25,3/2/25,5,5,5,5,5,5,5,f,17,17,0,0,1
1.35606E+18,2.02503E+13,3/15/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 2,36.2033117,-86.8118877,Entire home,12,3.5,4,7,$304.00 ,,,,,,,,,,t,13,13,0,0,
1.35606E+18,2.02503E+13,3/16/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 2,36.2033117,-86.8118877,Entire home,7,,2,,,,,,,,,,,,t,13,13,0,0,
1.35606E+18,2.02503E+13,3/15/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 2,36.2033117,-86.8118877,Entire home,6,2.5,2,3,$190.00 ,2/26/25,2/26/25,5,5,5,5,5,5,5,t,13,13,0,0,1
1.35615E+18,2.02503E+13,3/16/25,77930747,Gretchen,6/15/16,within an hour,100%,100%,t,Miro Meadows,36,39,t,t,District 5,36.20294122,-86.73997903,Entire rental unit,4,,1,,,3/4/25,3/10/25,5,5,5,5,5,5,5,t,2,2,0,0,2
1.35646E+18,2.02503E+13,3/15/25,169266942,Vacasa Tennessee,1/22/18,within an hour,100%,99%,f,Talbot's Corner,101,153,t,t,District 8,36.23686763,-86.73297644,Entire home,4,1,2,2,$170.00 ,,,,,,,,,,t,38,33,5,0,
1.35646E+18,2.02503E+13,3/15/25,169266942,Vacasa Tennessee,1/22/18,within an hour,100%,99%,f,Talbot's Corner,101,153,t,t,District 19,36.14765171,-86.78122044,Entire condo,2,1,1,2,$162.00 ,,,,,,,,,,t,38,33,5,0,
1.35649E+18,2.02503E+13,3/15/25,30277036,Megan,3/30/15,within an hour,100%,95%,t,Madison,1,4,t,t,District 9,36.2674051,-86.69249745,Private room in home,2,1,1,1,$48.00 ,3/8/25,3/8/25,5,5,5,5,5,5,5,f,1,0,1,0,1
1.35657E+18,2.02503E+13,3/15/25,34382882,Rachael,5/27/15,within an hour,100%,100%,f,Grande Villa Estates,1,1,t,t,District 3,36.28486168,-86.77236827,Entire home,10,2,4,6,$252.00 ,,,,,,,,,,f,1,1,0,0,
1.35679E+18,2.02503E+13,3/16/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 19,36.1460549,-86.795061,Entire rental unit,10,,4,,,,,,,,,,,,t,48,48,0,0,
1.35679E+18,2.02503E+13,3/16/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 19,36.1459979,-86.7950456,Entire rental unit,10,,4,,,,,,,,,,,,t,48,48,0,0,
1.35689E+18,2.02503E+13,3/15/25,84493048,Jingbin,7/18/16,within a few hours,100%,100%,t,Charlotte Park,7,14,t,t,District 20,36.15645971,-86.87710764,Private room in home,2,1,1,1,$41.00 ,,,,,,,,,,t,7,0,7,0,
1.3569E+18,2.02503E+13,3/15/25,84493048,Jingbin,7/18/16,within a few hours,100%,100%,t,Charlotte Park,7,14,t,t,District 20,36.1569669,-86.8751369,Private room in home,2,1,1,1,$40.00 ,,,,,,,,,,t,7,0,7,0,
1.35691E+18,2.02503E+13,3/15/25,84493048,Jingbin,7/18/16,within a few hours,100%,100%,t,Charlotte Park,7,14,t,t,District 20,36.15551336,-86.87681198,Private room in home,2,1,1,1,$35.00 ,,,,,,,,,,t,7,0,7,0,
1.35728E+18,2.02503E+13,3/15/25,48525240,Cara,11/8/15,within an hour,100%,94%,f,Antioch,2,6,t,t,District 32,36.05001329,-86.62701263,Entire home,4,1,2,2,$82.00 ,2/21/25,2/21/25,5,5,5,5,5,5,5,f,2,2,0,0,1
1.35744E+18,2.02503E+13,3/16/25,180985588,Leah,3/27/18,within an hour,100%,100%,,Downtown,44,45,t,f,District 21,36.151382,-86.821479,Entire rental unit,6,,2,,,,,,,,,,,,t,7,7,0,0,
1.35804E+18,2.02503E+13,3/15/25,2695196,David,6/20/12,within a day,67%,100%,f,Donelson,5,5,t,t,District 15,36.2187205,-86.7040123,Entire condo,6,2,2,3,$78.00 ,,,,,,,,,,f,1,1,0,0,
1.35826E+18,2.02503E+13,3/15/25,385021064,Justin,1/17/21,within an hour,100%,100%,t,Central Beach Alliance,43,50,t,t,District 11,36.25079213,-86.64029448,Entire home,16,8,8,12,$376.00 ,,,,,,,,,,f,17,17,0,0,
1.35887E+18,2.02503E+13,3/15/25,548778712,Bishoi,11/29/23,within an hour,100%,99%,t,King William,8,8,t,t,District 21,36.15044425,-86.81957205,Entire rental unit,6,2,2,3,$175.00 ,3/3/25,3/12/25,5,5,5,5,5,5,5,f,1,1,0,0,3
1.35895E+18,2.02503E+13,3/15/25,678502507,Renato,2/12/25,within an hour,100%,100%,f,Midtown,2,2,t,t,District 19,36.15165,-86.79627,Room in hotel,2,1,1,1,$273.00 ,,,,,,,,,,t,2,0,2,0,
1.35895E+18,2.02503E+13,3/15/25,678502507,Renato,2/12/25,within an hour,100%,100%,f,Midtown,2,2,t,t,District 19,36.15169,-86.79628,Room in hotel,4,1,1,2,$274.00 ,,,,,,,,,,t,2,0,2,0,
1.35896E+18,2.02503E+13,3/15/25,676617668,Kadence,2/2/25,within an hour,100%,100%,f,North Nashville,5,5,t,t,District 21,36.17620545,-86.80773971,Private room in home,2,1,1,1,$62.00 ,,,,,,,,,,t,5,1,4,0,
1.3594E+18,2.02503E+13,3/16/25,104850762,DC Capital,11/22/16,within an hour,100%,100%,f,East Nashville,21,31,t,t,District 21,36.17976205,-86.80358565,Entire home,15,4.5,4,9,$345.00 ,3/2/25,3/2/25,5,4,5,5,5,5,4,t,20,20,0,0,1
1.35945E+18,2.02503E+13,3/15/25,479285101,Casey,9/12/22,within an hour,99%,92%,t,Rio Grande,58,60,t,t,District 2,36.19979,-86.79585,Entire rental unit,3,1,1,1,$139.00 ,2/23/25,2/23/25,5,4,5,4,5,5,5,f,5,5,0,0,1
1.35947E+18,2.02503E+13,3/15/25,169266942,Vacasa Tennessee,1/22/18,within an hour,100%,99%,f,Talbot's Corner,101,153,t,t,District 19,36.14826579,-86.78188849,Entire condo,4,1,1,3,$186.00 ,,,,,,,,,,t,38,33,5,0,
1.35952E+18,2.02503E+13,3/15/25,478827477,Mark,9/9/22,within an hour,100%,100%,t,West End Park,33,34,t,t,District 15,36.17797958,-86.68037577,Entire home,12,2,4,7,$271.00 ,,,,,,,,,,t,28,28,0,0,
1.35955E+18,2.02503E+13,3/15/25,443346151,Camryn,2/3/22,within an hour,100%,100%,f,Antioch,1,1,t,t,District 32,36.04755703,-86.64364971,Private room in townhouse,2,1,1,1,$50.00 ,3/9/25,3/10/25,5,5,5,5,5,5,5,f,1,0,1,0,2
1.35955E+18,2.02503E+13,3/15/25,246828977,David,3/4/19,within an hour,100%,90%,f,North Capitol,15,15,t,t,District 17,36.14144431,-86.74443764,Entire rental unit,4,1,1,1,$67.00 ,2/22/25,3/9/25,5,5,5,5,5,4.5,4.75,t,15,15,0,0,4
1.35958E+18,2.02503E+13,3/15/25,23669227,Catherine,11/12/14,within an hour,100%,100%,t,Lincoln Park,3,3,t,t,District 15,36.18404824,-86.67149574,Entire home,12,3,4,6,$321.00 ,3/9/25,3/9/25,5,5,5,5,5,5,5,f,1,1,0,0,1
1.35967E+18,2.02503E+13,3/15/25,78356744,Adam,6/17/16,within an hour,100%,99%,t,Salemtown,7,7,t,f,District 6,36.17999,-86.7262412,Entire home,8,1.5,2,4,$148.00 ,3/3/25,3/3/25,5,5,5,5,5,5,5,f,7,7,0,0,1
1.35977E+18,2.02503E+13,3/15/25,478827477,Mark,9/9/22,within an hour,100%,100%,t,West End Park,33,34,t,t,District 1,36.23620569,-86.82820913,Entire home,14,2,4,9,$214.00 ,3/2/25,3/9/25,5,5,4.5,4.5,5,5,5,t,28,28,0,0,2
1.36014E+18,2.02503E+13,3/15/25,425884247,Nautical Properties,10/4/21,within an hour,100%,100%,f,Biltmore Beach,150,152,t,t,District 17,36.1362875,-86.79038,Entire townhouse,10,3.5,3,7,$247.00 ,,,,,,,,,,t,36,36,0,0,
1.36015E+18,2.02503E+13,3/15/25,78356744,Adam,6/17/16,within an hour,100%,99%,t,Salemtown,7,7,t,f,District 6,36.1783942,-86.7264697,Entire home,8,1.5,2,4,$129.00 ,,,,,,,,,,f,7,7,0,0,
1.36016E+18,2.02503E+13,3/15/25,463236314,Kaycie,6/8/22,within an hour,100%,100%,f,Talbot's Corner,1,1,t,t,District 2,36.21473,-86.800318,Entire home,7,2,3,4,$126.00 ,3/2/25,3/2/25,5,5,5,5,5,5,5,f,1,1,0,0,1
1.36018E+18,2.02503E+13,3/15/25,475529466,Oliver,8/17/22,within an hour,100%,100%,f,Pennington Bend,30,31,t,f,District 15,36.22002701,-86.70470872,Private room in resort,6,1,1,4,$193.00 ,,,,,,,,,,t,27,0,27,0,
1.3603E+18,2.02503E+13,3/15/25,660519333,Michael,11/4/24,within an hour,100%,100%,f,Madison,2,2,t,t,District 8,36.24792657,-86.73468722,Entire home,12,4.5,8,14,$331.00 ,,,,,,,,,,f,2,2,0,0,
1.36031E+18,2.02503E+13,3/15/25,673213912,Erica,1/15/25,within an hour,100%,100%,f,Midtown,12,13,t,t,District 21,36.15235089,-86.82197697,Entire rental unit,4,2,2,2,$161.00 ,3/3/25,3/3/25,5,5,5,4,5,5,5,t,2,2,0,0,1
1.36032E+18,2.02503E+13,3/15/25,573913506,Melissa,4/23/24,within an hour,100%,N/A,f,Antioch,2,2,f,f,District 32,36.03971,-86.62376,Private room in rental unit,2,2.5,1,1,$55.00 ,,,,,,,,,,f,2,0,2,0,
1.36032E+18,2.02503E+13,3/15/25,673213912,Erica,1/15/25,within an hour,100%,100%,f,Midtown,12,13,t,t,District 21,36.15111279,-86.82115953,Entire rental unit,4,2,2,2,$210.00 ,,,,,,,,,,t,2,2,0,0,
1.36048E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 2,36.1931312,-86.7793105,Entire home,12,5,4,11,$200.00 ,2/28/25,3/12/25,5,5,5,5,5,5,5,t,111,111,0,0,3
